-349.896698|-110.506897
-24.069868|-150.146912
-198.778152|285.324982
193.032547|-157.228683
-97.012871|-150.500748
71.723801|110.612961
145.575104|-363.965942
-263.329712|-278.796539
-383.319458|422.320007
-450.185455|435.192108
-109.832031|449.595978
-400.412231|448.851685
424.509003|69.602066
-131.437744|18.672729
143.363800|328.661438
443.871582|-43.963787
-399.594849|-446.430298
131.155487|223.290344
92.622665|-228.327225
-230.869110|249.859207
478.000854|-202.319580
-3.798366|8.467424
496.807953|99.751915
499.922516|-215.784653
347.541595|449.054291
-148.793076|439.185883
298.728455|170.218048
75.326950|-50.528633
79.198959|-225.914459
105.239113|-477.972168
-148.513809|332.957184
477.243500|194.450623
22.409111|-15.652978
282.645203|-50.153561
129.162140|-375.157623
-237.505051|468.044159
-352.177582|-60.824268
-78.837837|103.512779
186.659378|337.757446
-434.701843|-393.296204
-354.411011|-400.025421
245.485870|376.847382
-301.884857|-450.555603
277.349182|-27.152735
275.389893|-374.443207
72.296989|-79.508209
-27.485926|100.098579
-155.637421|300.686310
-278.110657|-150.521942
194.110474|-480.374359
449.907898|-199.373047
-79.628960|22.776905
351.103760|236.256088
196.950333|49.716160
-248.781387|-301.344604
-93.638153|-359.019470
-263.406433|179.964294
-271.080017|-462.175323
-128.275330|148.068771
-3.907822|496.145111
-4.968403|24.529474
-273.087616|-203.130890
208.188049|141.917770
-276.075928|497.781738
-300.441589|49.527424
-250.136917|392.474609
-101.259552|-328.928528
234.101135|32.928501
-258.054535|138.251907
-26.115061|392.367920
494.107239|-153.353317
15.816873|-466.474945
-437.230896|-277.164429
-263.176422|300.268707
-203.816666|13.996489
-434.788818|-432.448456
-181.446518|-51.825722
375.189270|-0.173912
463.221741|399.656586
58.371769|-228.324371
-498.393799|490.248047
45.737579|16.330086
456.725769|379.878998
-444.966919|12.067739
480.355957|-168.543625
-345.470642|-79.182182
370.858246|343.404938
-487.249329|-17.335844
-426.810730|-183.186646
-115.757317|463.702454
-37.773197|-252.594055
-475.250031|95.709335
251.549591|-5.885001
49.646812|-208.266434
-474.496552|-449.797272
120.974983|-499.000000
4.470819|278.232330
184.377670|299.289001
7.195601|418.476624
471.902008|301.633118
343.885040|47.543400
-355.736206|312.832214
249.809631|-172.377930
138.317703|11.082925
336.881500|8.776432
274.263031|349.763947
-26.865101|77.070534
-348.792206|-310.895538
-399.197357|332.738800
-449.963684|123.012413
401.530487|-413.925415
379.694397|-249.572159
-282.869110|-248.832367
-254.725510|-429.370453
-56.015869|-11.323796
13.562134|484.100739
251.685089|64.171021
-411.048920|442.847443
-284.920258|324.718475
306.400238|-291.140411
-461.567535|-4.288627
300.517426|-147.355057
-177.355850|-22.399906
452.460480|305.763367
157.524673|117.243584
-199.994034|461.330231
-252.919128|352.400543
-401.161835|-415.730957
-100.337982|10.358745
433.213745|13.275141
-59.344509|-106.360756
50.378052|-319.715118
-383.060638|82.684128
266.494659|-450.368195
-299.810638|-488.809174
369.753571|-149.720871
-201.646957|183.125473
-9.089527|-21.113316
-337.230164|286.607422
-172.642258|81.130844
97.212006|351.036835
273.764709|-399.607208
391.975952|240.292114
-291.411377|300.544434
160.409012|148.693832
-149.893677|-79.503349
-99.941917|143.534637
-293.879913|-399.137878
-268.197693|243.326996
345.956360|140.549545
-116.455612|326.158386
-42.797737|-498.399994
442.317444|100.080215
63.794628|-91.867363
249.980347|420.276978
14.885974|-433.836578
293.766327|324.031219
460.824829|-252.332077
-300.004333|-202.938629
-125.414421|180.647705
-475.808960|203.104446
348.760651|-269.230347
499.041016|250.239120
234.836258|-419.571838
-18.918880|345.151672
200.022446|92.648026
251.418655|-255.117111
198.598038|399.661682
-77.617142|128.476318
-149.521652|131.194061
-200.308304|-102.772491
250.018890|357.133728
-287.124298|11.962436
-485.203064|149.754868
-256.945038|-223.784714
80.719345|-356.623352
-104.167877|306.347198
-198.712418|-11.515779
158.565994|9.860599
-323.437317|487.355865
183.319366|-173.270096
-309.219727|199.883621
296.733032|98.631935
-150.677383|-118.269196
399.659851|-176.784790
5.876692|437.108276
202.818253|332.427338
347.164032|383.913788
-451.016815|39.128628
-201.373810|38.403133
-458.238129|-14.302713
-22.611389|-208.753357
-207.110199|-347.011047
149.757309|430.530823
-47.468502|197.620560
-304.260376|-417.781830
419.643280|208.757751
-406.554077|417.648315
-85.321312|59.714897
5.550028|85.580643
102.181839|-352.787842
-235.006882|449.768127
-70.597000|-149.126007
-416.402435|-239.518707
294.726349|-355.892120
-399.883789|50.092941
24.104155|306.902863
